unix,date,open,high,low,close,Volume USD,symbol,macd,macd_signal,macd_hist,rsi,volume,taker_buy_base,volume_delta,cvd,cvd_rolling,ppo,ppo_signal,ppo_hist,delta,ma_7,ma_25,ma_99,oi,oi_usd,funding_rate
1753214400,2025-07-22 20:00:00,119282.11,119901.88,119203.2,119703.28,64573611.6970423,BTCUSD,436.476949,300.148384,136.328565,60.79,4755.338,2482.486,209.634,-2328045.209,2336.589,0.368172,0.253494,0.114678,209.634,119224.54,118180.96,118083.5,,,0.0001
1753218000,2025-07-22 21:00:00,119703.29,119770.84,119400.0,119400.0,28660468.4248471,BTCUSD,436.927971,327.504302,109.42367,57.56,2081.155,937.619,-205.917,-2328251.126,4469.485,0.368357,0.276467,0.09189,-205.917,119273.11,118279.39,118104.6,,,0.0001
1753221600,2025-07-22 22:00:00,119400.0,120035.29,119385.21,119844.23,72927081.5463972,BTCUSD,467.739251,355.551291,112.187959,60.84,3614.422,2160.753,707.084,-2327544.042,5977.22,0.39403,0.299979,0.094051,707.084,119406.28,118384.54,118129.54,,,0.0001
1753225200,2025-07-22 23:00:00,119844.23,120247.8,119835.56,119954.42,65094019.7798611,BTCUSD,495.338866,383.508806,111.830059,61.63,4273.752,2218.111,162.47,-2327381.572,6155.506,0.416956,0.323375,0.093581,162.47,119588.16,118488.76,118155.3,,,0.0001
1753228800,2025-07-23 00:00:00,119954.43,120090.0,119500.29,119546.56,44716487.9334072,BTCUSD,478.781768,402.563399,76.218369,57.04,4326.808,2110.038,-106.732,-2327488.304,6644.43,0.402831,0.339266,0.063565,-106.732,119637.75,118575.41,118174.18,,,0.0001
1753232400,2025-07-23 01:00:00,119546.56,119666.04,119379.63,119488.22,46203206.9868265,BTCUSD,455.699577,413.190634,42.508943,56.39,3260.355,1632.754,5.153,-2327483.151,6235.85,0.383259,0.348065,0.035194,5.153,119602.69,118669.99,118192.41,,,0.0001
1753236000,2025-07-23 02:00:00,119488.21,119531.29,118983.34,119090.73,89901308.7900726,BTCUSD,400.713478,410.695203,-9.981725,52.06,6618.498,2924.189,-770.12,-2328253.271,5271.399,0.336974,0.345847,-0.008872,-770.12,119575.35,118723.62,118204.19,,,0.0001
1753239600,2025-07-23 03:00:00,119090.73,119116.68,118532.96,118614.17,65849804.0672176,BTCUSD,315.050483,391.566259,-76.515776,47.36,4454.547,1708.287,-1037.973,-2329291.244,4188.425,0.264987,0.329675,-0.064688,-1037.973,119419.76,118787.08,118213.02,,,0.0001
1753243200,2025-07-23 04:00:00,118614.16,118996.01,118576.38,118996.0,35828733.1440511,BTCUSD,274.804656,368.213938,-93.409283,51.16,3721.001,2195.033,669.065,-2328622.179,4561.806,0.231121,0.309964,-0.078843,669.065,119362.05,118858.52,118222.71,,,0.0001
1753246800,2025-07-23 05:00:00,118996.01,119006.05,118615.97,118645.04,55671638.4477334,BTCUSD,212.144538,337.000058,-124.85552,47.74,2776.691,1321.579,-133.533,-2328755.712,4204.704,0.17845,0.283661,-0.105211,-133.533,119190.73,118942.12,118227.19,,,0.0001
1753250400,2025-07-23 06:00:00,118645.04,118717.12,118329.04,118417.99,47585540.4360633,BTCUSD,142.522001,298.104447,-155.582446,45.62,3953.455,1871.583,-210.289,-2328966.001,2650.66,0.11992,0.250913,-0.130993,-210.289,118971.24,118985.67,118228.16,,,0.0001
1753254000,2025-07-23 07:00:00,118417.99,118592.39,118288.2,118350.35,46495377.4955158,BTCUSD,80.954464,254.67445,-173.719986,44.98,4273.12,1818.131,-636.858,-2329602.859,2353.865,0.068137,0.214358,-0.14622,-636.858,118800.36,119005.79,118230.33,,,0.0001
1753257600,2025-07-23 08:00:00,118350.35,118552.0,118222.71,118423.21,49234685.8302372,BTCUSD,37.607425,211.261045,-173.65362,45.86,3646.901,1911.458,176.015,-2329426.844,2733.067,0.031661,0.177819,-0.146158,176.015,118648.21,119023.37,118232.53,,,0.0001
1753261200,2025-07-23 09:00:00,118423.21,118457.86,117910.66,118040.0,59218120.4384361,BTCUSD,-27.351964,163.538444,-190.890407,42.04,6281.236,2511.118,-1259.0,-2330685.844,3188.592,-0.023038,0.137647,-0.160685,-1259.0,118498.11,119013.37,118231.27,,,0.0001
1753264800,2025-07-23 10:00:00,118040.01,118379.74,117844.24,118372.12,60276643.3864702,BTCUSD,-51.440465,120.542662,-171.983127,46.22,6380.288,3669.052,957.816,-2329728.028,2546.571,-0.043336,0.101451,-0.144787,957.816,118463.53,119012.29,118233.38,,,0.0001
1753268400,2025-07-23 11:00:00,118372.13,118619.79,118160.0,118538.46,44227231.0808031,BTCUSD,-56.457719,85.142586,-141.600304,48.24,4207.585,1970.794,-265.997,-2329994.025,2807.684,-0.047568,0.071647,-0.119215,-265.997,118398.17,118995.59,118237.79,,,0.0001
1753272000,2025-07-23 12:00:00,118538.46,118655.0,117799.87,117980.7,86391235.7383728,BTCUSD,-104.238898,47.266289,-151.505187,42.49,7753.638,3302.792,-1148.054,-2331142.079,2297.166,-0.087864,0.039745,-0.127609,-1148.054,118303.26,118948.62,118235.13,,,0.0001
1753275600,2025-07-23 13:00:00,117980.69,118199.89,117330.0,117381.44,189853103.60434967,BTCUSD,-188.290604,0.154911,-188.445514,37.34,15224.58,6067.099,-3090.382,-2334232.461,-1396.991,-0.158837,2.8e-05,-0.158865,-3090.382,118155.18,118872.13,118224.44,,,0.0001
1753279200,2025-07-23 14:00:00,117381.44,118205.0,117301.0,118204.99,112214938.8614013,BTCUSD,-186.301021,-37.136276,-149.164745,46.87,8170.071,4381.738,593.405,-2333639.056,-5516.648,-0.157192,-0.031416,-0.125776,593.405,118134.42,118874.42,118223.2,,,0.0001
1753282800,2025-07-23 15:00:00,118204.99,118708.24,117823.21,118567.39,87648211.1300821,BTCUSD,-153.709742,-60.450969,-93.258773,50.44,6448.709,3328.983,209.257,-2333429.799,-5174.956,-0.129689,-0.05107,-0.078619,209.257,118155.01,118854.71,118226.49,,,0.0001
1753286400,2025-07-23 16:00:00,118567.39,118567.39,117561.23,117712.53,94722561.4036983,BTCUSD,-194.617545,-87.284284,-107.333261,43.08,7375.842,3523.479,-328.884,-2333758.683,-5713.474,-0.164287,-0.073714,-0.090573,-328.884,118108.23,118806.73,118221.68,,,0.0001
1753290000,2025-07-23 17:00:00,117712.53,118136.46,117331.63,118131.99,100803613.2543346,BTCUSD,-190.988758,-108.025179,-82.963579,47.16,7530.341,3651.493,-227.355,-2333986.038,-5734.912,-0.161257,-0.091222,-0.070035,-227.355,118073.93,118784.76,118226.37,,,0.0001
1753293600,2025-07-23 18:00:00,118131.99,118387.85,117998.9,118379.45,60877273.8593776,BTCUSD,-166.228783,-119.6659,-46.562883,49.45,4341.592,2168.497,-4.598,-2333990.636,-6446.594,-0.140357,-0.101049,-0.039307,-4.598,118051.21,118751.96,118229.62,,,0.0001
1753297200,2025-07-23 19:00:00,118379.44,118466.69,118218.12,118393.64,56430836.7368493,BTCUSD,-143.803631,-124.493446,-19.310185,49.59,3330.992,1650.559,-29.874,-2334020.51,-6638.938,-0.121425,-0.105124,-0.0163,-29.874,118110.2,118698.36,118233.85,,,0.0001
1753300800,2025-07-23 20:00:00,118393.64,118498.76,117559.91,117900.0,73746509.0460696,BTCUSD,-163.973969,-132.389551,-31.584418,45.07,6765.285,3056.433,-652.419,-2334672.929,-7184.625,-0.138502,-0.1118,-0.026702,-652.419,118184.28,118643.08,118234.78,,,0.0001
1753304400,2025-07-23 21:00:00,117900.0,118181.36,117381.8,118181.36,75959123.3100485,BTCUSD,-155.463619,-137.004364,-18.459254,47.98,5532.137,2817.087,102.037,-2334570.892,-7087.741,-0.131331,-0.115706,-0.015625,102.037,118180.91,118582.2,118238.04,,,0.0001
1753308000,2025-07-23 22:00:00,118181.75,118630.39,117937.47,118568.99,65519399.9064305,BTCUSD,-116.102249,-132.823941,16.721692,51.77,5666.653,3753.356,1840.059,-2332730.833,-4477.562,-0.098068,-0.112179,0.014111,1840.059,118181.14,118548.96,118243.71,,,0.0001
1753311600,2025-07-23 23:00:00,118568.99,118756.0,118421.86,118755.99,72751401.9988126,BTCUSD,-69.023087,-120.06377,51.040683,53.53,4946.572,3267.02,1587.468,-2331143.365,-1852.121,-0.058288,-0.1014,0.043112,1587.468,118330.2,118505.43,118254.17,,,0.0001
1753315200,2025-07-24 00:00:00,118756.0,119138.57,118571.17,119060.0,77002705.8975706,BTCUSD,-7.099607,-97.470938,90.371331,56.32,6473.232,3794.905,1116.578,-2330026.787,-1404.608,-0.005993,-0.082319,0.076326,1116.578,118462.78,118469.65,118267.85,,,0.0001
1753318800,2025-07-24 01:00:00,119060.01,119100.0,118787.32,119094.4,35594729.8199786,BTCUSD,44.241008,-69.128549,113.369556,56.64,2760.362,1543.346,326.33,-2329700.457,-944.745,0.037331,-0.058389,0.09572,326.33,118564.91,118451.57,118280.99,,,0.0001
1753322400,2025-07-24 02:00:00,119094.4,119094.4,118808.44,118960.6,34572504.4912744,BTCUSD,73.287461,-40.645347,113.932807,54.97,2437.91,1027.618,-382.674,-2330083.131,-1117.13,0.061823,-0.034347,0.096169,-382.674,118645.91,118430.46,118292.31,,,0.0001
1753326000,2025-07-24 03:00:00,118960.6,119273.36,118466.71,118488.92,76220206.7679719,BTCUSD,57.582574,-20.999763,78.582336,49.43,7723.677,3078.17,-1567.337,-2331650.468,-2047.609,0.048576,-0.017762,0.066338,-1567.337,118730.04,118406.39,118297.83,,,0.0001
1753329600,2025-07-24 04:00:00,118488.92,118610.25,117830.0,117941.86,89872649.3369423,BTCUSD,0.981849,-16.60344,17.58529,43.9,6995.01,2877.825,-1239.36,-2332889.828,-3462.984,0.000829,-0.014044,0.014873,-1239.36,118695.82,118379.5,118297.84,,,0.0001
1753333200,2025-07-24 05:00:00,117941.86,117953.72,117500.0,117604.55,106240274.5082989,BTCUSD,-70.282557,-27.339264,-42.943293,40.86,8084.956,4033.822,-17.312,-2332907.14,-2221.296,-0.059345,-0.023104,-0.036241,-17.312,118558.05,118323.84,118294.14,,,0.0001
1753336800,2025-07-24 06:00:00,117604.54,117855.0,117380.03,117466.81,109799159.9036503,BTCUSD,-136.303359,-49.132083,-87.171276,39.66,8124.105,3455.317,-1213.471,-2334120.611,-4392.583,-0.115161,-0.041516,-0.073646,-1213.471,118373.88,118276.71,118289.18,,,0.0001
1753340400,2025-07-24 07:00:00,117466.81,118473.62,117103.1,118416.21,140280675.615295,BTCUSD,-110.740131,-61.453692,-49.286439,50.5,10042.952,4828.616,-385.72,-2334506.331,-4512.306,-0.09356,-0.051924,-0.041635,-385.72,118281.91,118276.64,118293.89,,,0.0001
1753344000,2025-07-24 08:00:00,118416.21,118811.09,118224.76,118775.28,98148109.1105381,BTCUSD,-60.806205,-61.324195,0.51799,53.87,6555.566,3337.893,120.22,-2334386.111,-3244.032,-0.051359,-0.051811,0.000452,120.22,118236.32,118293.64,118303.27,,,0.0001
1753347600,2025-07-24 09:00:00,118775.29,118814.47,118300.53,118507.08,56512787.5666825,BTCUSD,-42.386106,-57.536577,15.150471,51.07,4974.246,2264.689,-444.868,-2334830.979,-598.518,-0.035799,-0.048609,0.01281,-444.868,118171.53,118296.99,118310.16,,,0.0001
1753351200,2025-07-24 10:00:00,118507.07,118648.53,117955.59,118373.99,62812081.8335883,BTCUSD,-38.088239,-53.64691,15.558671,49.69,5325.137,2750.17,175.203,-2334655.776,-1016.72,-0.032169,-0.045321,0.013152,175.203,118155.11,118310.35,118313.64,,,0.0001
1753354800,2025-07-24 11:00:00,118374.0,118739.13,118297.56,118600.0,67484009.7312449,BTCUSD,-16.257622,-46.169052,29.91143,52.06,4964.193,3042.85,1121.507,-2333534.269,-104.47,-0.013729,-0.039003,0.025273,1121.507,118249.13,118319.47,118318.18,,,0.0001
1753358400,2025-07-24 12:00:00,118600.0,118728.33,118281.12,118531.42,91965026.5895036,BTCUSD,-4.43936,-37.823114,33.383754,51.27,4245.666,1828.813,-588.04,-2334122.309,-363.626,-0.003749,-0.031952,0.028203,-588.04,118381.54,118319.18,118324.42,,,0.0001
1753362000,2025-07-24 13:00:00,118531.43,118727.53,118220.0,118227.48,74713804.4322936,BTCUSD,-19.375372,-34.133565,14.758193,47.81,4126.97,2021.868,-83.234,-2334205.543,-219.505,-0.016363,-0.028834,0.012471,-83.234,118490.21,118329.05,118327.85,,,0.0001
1753365600,2025-07-24 14:00:00,118227.48,119109.74,117832.32,119057.11,152283986.1348176,BTCUSD,35.324736,-20.241905,55.566641,56.45,12595.444,6715.479,835.514,-2333370.029,620.607,0.029821,-0.017103,0.046924,835.514,118581.77,118396.08,118339.76,,,0.0001
1753369200,2025-07-24 15:00:00,119057.12,119450.0,118614.84,119092.65,172320693.8928183,BTCUSD,80.613485,-0.070827,80.684312,56.78,13101.055,6712.582,324.109,-2333045.92,974.59,0.068026,-7.7e-05,0.068103,324.109,118627.1,118431.59,118349.93,,,0.0001
1753372800,2025-07-24 16:00:00,119092.65,119190.41,118350.0,118529.97,103351138.3847857,BTCUSD,70.291297,14.001598,56.289699,50.28,6979.36,3194.582,-590.196,-2333636.116,1036.813,0.059315,0.011801,0.047514,-590.196,118630.37,118430.09,118351.07,,,0.0001
1753376400,2025-07-24 17:00:00,118529.97,119307.43,118481.7,119122.94,47877122.8673978,BTCUSD,108.705523,32.942383,75.76314,56.0,4583.343,2324.953,66.563,-2333569.553,1001.339,0.091695,0.02778,0.063915,66.563,118737.37,118486.51,118357.68,,,0.0001
1753380000,2025-07-24 18:00:00,119122.95,119395.81,118960.27,119044.29,50834681.2948301,BTCUSD,131.289255,52.611757,78.677497,55.09,3939.122,2106.792,274.462,-2333295.091,-564.258,0.11071,0.044366,0.066344,274.462,118800.84,118523.0,118361.45,,,0.0001
1753383600,2025-07-24 19:00:00,119044.29,119343.97,118900.02,118943.42,55688773.7165383,BTCUSD,139.440278,69.977461,69.462817,53.89,3730.692,1785.451,-159.79,-2333454.881,-2311.516,0.117558,0.059004,0.058553,-159.79,118859.69,118545.56,118365.34,,,0.0001
1753387200,2025-07-24 20:00:00,118943.42,119010.64,118722.02,118722.02,32305225.0338596,BTCUSD,126.575806,81.29713,45.278676,51.25,2259.962,1072.871,-114.22,-2333569.101,-3542.314,0.106705,0.068544,0.03816,-114.22,118930.34,118558.69,118372.45,,,0.0001
1753390800,2025-07-24 21:00:00,118722.03,118790.44,118487.2,118527.52,25093293.8722808,BTCUSD,99.538675,84.945439,14.593236,48.97,1806.248,901.499,-3.25,-2333572.351,-3871.894,0.083917,0.071619,0.012298,-3.25,118854.69,118583.79,118374.12,,,0.0001
1753394400,2025-07-24 22:00:00,118527.51,118626.09,118186.57,118280.01,45913497.5547819,BTCUSD,57.477006,79.451753,-21.974746,46.17,2753.511,1271.333,-210.845,-2333783.196,-3700.065,0.048467,0.066989,-0.018522,-210.845,118738.6,118587.74,118375.38,,,0.0001
1753398000,2025-07-24 23:00:00,118280.0,118450.24,118166.94,118340.99,66294514.8448643,BTCUSD,28.7322,69.307842,-40.575642,46.97,2794.894,1523.354,251.814,-2333531.382,-1880.914,0.024232,0.058437,-0.034205,251.814,118711.6,118578.62,118377.94,,,0.0001
1753401600,2025-07-25 00:00:00,118340.98,118451.57,117652.85,117664.56,116965872.3928418,BTCUSD,-48.07632,45.83101,-93.90733,39.85,8563.748,3879.618,-804.512,-2334335.894,-1446.066,-0.040569,0.038636,-0.079205,-804.512,118503.26,118534.96,118374.58,,,0.0001
1753405200,2025-07-25 01:00:00,117664.55,117802.04,117231.0,117359.26,279511784.3665805,BTCUSD,-132.060473,10.252713,-142.313186,37.11,12462.381,5116.618,-2229.145,-2336565.039,-3657.899,-0.111519,0.008605,-0.120124,-2229.145,118262.54,118466.93,118373.36,,,0.0001
1753408800,2025-07-25 02:00:00,117359.27,117396.96,116353.66,116353.67,382849006.6774961,BTCUSD,-276.573066,-47.112443,-229.460623,29.84,19832.225,8421.886,-2988.453,-2339553.492,-5432.881,-0.233855,-0.039887,-0.193968,-2988.453,117892.58,118357.3,118364.15,,,0.0001
1753412400,2025-07-25 03:00:00,116353.67,116428.55,115330.86,115419.66,519147689.96760416,BTCUSD,-461.151273,-129.920209,-331.231065,24.95,26599.746,12615.563,-1368.62,-2340922.112,-6415.781,-0.390621,-0.110034,-0.280587,-1368.62,117420.81,118215.67,118344.63,,,0.0001
1753416000,2025-07-25 04:00:00,115419.65,116144.63,115115.0,116102.7,234422910.21570328,BTCUSD,-546.021023,-213.140371,-332.880651,33.53,18376.66,10016.411,1656.162,-2339265.95,-4879.839,-0.463078,-0.180643,-0.282435,1656.162,117074.41,118120.22,118332.48,,,0.0001
1753419600,2025-07-25 05:00:00,116102.71,116102.71,115263.54,115500.0,230020235.3171956,BTCUSD,-654.370586,-301.386414,-352.984172,30.24,10883.154,5020.292,-842.57,-2340108.52,-5277.541,-0.555811,-0.255676,-0.300134,-842.57,116677.26,118022.54,118305.37,,,0.0001
1753423200,2025-07-25 06:00:00,115500.0,115511.54,115200.0,115284.25,234244756.4311046,BTCUSD,-749.013457,-390.911823,-358.101634,29.14,6041.956,2997.909,-46.138,-2340154.658,-5498.882,-0.63718,-0.331977,-0.305203,-46.138,116240.59,117929.73,118273.86,,,0.0001
1753426800,2025-07-25 07:00:00,115284.25,115946.26,114723.16,115320.01,321012185.754361,BTCUSD,-811.77544,-475.084546,-336.690893,29.6,23232.883,9636.25,-3960.383,-2344115.041,-10580.772,-0.691544,-0.40389,-0.287653,-3960.383,115905.65,117843.86,118243.44,,,0.0001
1753430400,2025-07-25 08:00:00,115320.01,115980.82,115008.85,115202.55,420753222.8541119,BTCUSD,-861.066959,-552.281029,-308.78593,28.94,18684.94,8214.571,-2255.798,-2346370.839,-12248.53,-0.734547,-0.470022,-0.264525,-2255.798,115597.55,117715.31,118210.83,,,0.0001
1753434000,2025-07-25 09:00:00,115202.55,116033.46,115020.59,116033.44,173291387.8985019,BTCUSD,-823.591119,-606.543047,-217.048072,39.27,10682.952,5688.288,693.624,-2345677.215,-11471.672,-0.703106,-0.516638,-0.186468,693.624,115551.8,117605.64,118179.16,,,0.0001
1753437600,2025-07-25 10:00:00,116033.44,116487.5,115990.09,116308.48,107794778.356285,BTCUSD,-762.903538,-637.815145,-125.088393,42.26,8020.353,3885.021,-250.311,-2345927.526,-12557.497,-0.651638,-0.543638,-0.108,-250.311,115678.78,117517.7,118148.31,,,0.0001
1753441200,2025-07-25 11:00:00,116308.48,116782.13,116308.48,116543.58,133043801.6725408,BTCUSD,-687.907816,-647.833679,-40.074136,44.76,7316.593,3738.267,159.941,-2345767.585,-12721.665,-0.587777,-0.552466,-0.035311,159.941,115741.76,117444.48,118123.33,,,0.0001
1753444800,2025-07-25 12:00:00,116543.59,116656.99,115963.97,116105.96,149754441.998789,BTCUSD,-656.220935,-649.51113,-6.709805,41.18,10522.88,4232.723,-2057.434,-2347825.019,-14188.903,-0.561033,-0.55418,-0.006853,-2057.434,115828.32,117344.72,118097.22,,,0.0001
1753448400,2025-07-25 13:00:00,116105.96,116600.0,115564.75,116216.27,209050121.8375124,BTCUSD,-615.117073,-642.632319,27.515246,42.43,13464.181,7329.61,1195.039,-2346629.98,-13060.427,-0.526141,-0.548572,0.022431,1195.039,115961.47,117252.11,118073.37,,,0.0001
1753452000,2025-07-25 14:00:00,116216.27,116286.87,114908.0,114960.01,233693590.15254512,BTCUSD,-676.117783,-649.329412,-26.788371,33.66,14452.342,6139.881,-2172.58,-2348802.56,-15507.469,-0.579034,-0.554664,-0.02437,-2172.58,115910.04,117121.41,118041.95,,,0.0001
1753455600,2025-07-25 15:00:00,114960.01,115846.39,114916.48,115727.08,143799443.7755843,BTCUSD,-655.014548,-650.466439,-4.548109,41.6,9345.634,4556.95,-231.734,-2349034.294,-15579.413,-0.561331,-0.555998,-0.005334,-231.734,115984.97,116988.21,118017.25,,,0.0001
1753459200,2025-07-25 16:00:00,115727.07,116214.88,115455.46,116185.32,109063161.4011757,BTCUSD,-594.461363,-639.265424,44.804061,45.77,6593.607,3042.89,-507.827,-2349542.121,-15973.02,-0.509602,-0.546719,0.037117,-507.827,116006.67,116871.92,117990.49,,,0.0001
1753462800,2025-07-25 17:00:00,116185.31,116345.74,115871.8,116042.5,78939667.2475172,BTCUSD,-551.637968,-621.739933,70.101964,44.7,5123.7,2389.953,-343.794,-2349885.915,-16313.564,-0.473075,-0.53199,0.058915,-343.794,115968.67,116772.42,117962.35,,,0.0001
1753466400,2025-07-25 18:00:00,116042.51,116568.73,116042.5,116491.53,73242395.4837171,BTCUSD,-475.980346,-592.588015,116.607669,48.77,3847.37,2034.9,222.43,-2349663.485,-15880.289,-0.408222,-0.507236,0.099014,222.43,115961.24,116667.16,117943.95,,,0.0001
1753470000,2025-07-25 19:00:00,116491.53,116997.21,116405.7,116688.6,98020982.7901735,BTCUSD,-395.559471,-553.182306,157.622836,50.49,6496.75,3649.092,801.434,-2348862.051,-15330.669,-0.33923,-0.473635,0.134405,801.434,116044.47,116572.94,117933.34,,,0.0001
1753473600,2025-07-25 20:00:00,116688.6,117306.0,116578.02,117040.01,86313064.754072,BTCUSD,-300.011155,-502.548076,202.536921,53.49,8617.46,4852.167,1086.874,-2347775.177,-13439.283,-0.257217,-0.430351,0.173134,1086.874,116162.15,116496.8,117925.18,,,0.0001
1753477200,2025-07-25 21:00:00,117040.01,117377.59,116956.0,117214.23,49037591.9575518,BTCUSD,-207.834542,-443.605369,235.770828,54.94,5348.683,2698.107,47.531,-2347727.646,-11162.607,-0.178123,-0.379906,0.201782,47.531,116484.18,116436.49,117925.71,,,0.0001
1753480800,2025-07-25 22:00:00,117214.23,117343.89,117102.3,117279.97,29176289.2165585,BTCUSD,-128.003696,-380.485035,252.481339,55.51,2318.374,971.397,-375.58,-2348103.226,-8549.734,-0.109663,-0.325857,0.216194,-375.58,116706.02,116386.59,117930.88,,,0.0001
1753484400,2025-07-25 23:00:00,117279.97,117630.0,117186.83,117614.31,43630404.1009709,BTCUSD,-37.328432,-311.853714,274.525282,58.38,3558.182,2028.078,497.974,-2347605.252,-6683.14,-0.031962,-0.267078,0.235116,497.974,116910.16,116359.96,117937.7,,,0.0001
1753488000,2025-07-26 00:00:00,117614.31,117614.32,117330.24,117496.0,45628285.3960022,BTCUSD,24.701001,-244.542771,269.243772,56.98,3595.094,1239.776,-1115.542,-2348720.794,-9454.844,0.02114,-0.209434,0.230575,-1115.542,117117.81,116326.16,117940.53,,,0.0001
1753491600,2025-07-26 01:00:00,117496.0,117550.9,117138.38,117153.73,31295262.4678641,BTCUSD,45.714477,-186.491321,232.205799,53.02,2947.695,1158.269,-631.157,-2349351.951,-9243.431,0.039117,-0.159724,0.198841,-631.157,117212.41,116305.72,117938.56,,,0.0001
1753495200,2025-07-26 02:00:00,117153.74,117750.0,117153.73,117469.0,46040914.1725314,BTCUSD,86.806808,-131.831696,218.638503,56.05,3391.08,2031.324,671.568,-2348680.383,-8525.725,0.074251,-0.112929,0.18718,671.568,117323.89,116310.11,117939.46,,,0.0001
1753498800,2025-07-26 03:00:00,117469.01,117603.0,117462.64,117489.62,20609060.8875181,BTCUSD,119.657303,-81.533896,201.191199,56.25,1613.606,595.085,-423.436,-2349103.819,-4988.778,0.102312,-0.069881,0.172193,-423.436,117388.12,116355.55,117943.15,,,0.0001
1753502400,2025-07-26 04:00:00,117489.61,117547.92,117396.95,117496.81,21466444.0939043,BTCUSD,144.604815,-36.306154,180.910969,56.32,1462.064,529.148,-403.768,-2349507.587,-3136.748,0.123601,-0.031185,0.154785,-403.768,117428.49,116438.64,117940.6,,,0.0001
1753506000,2025-07-26 05:00:00,117496.8,117541.19,117419.83,117444.99,18305118.4833917,BTCUSD,158.36888,2.628853,155.740027,55.59,1069.712,415.64,-238.432,-2349746.019,-4068.804,0.135327,0.002118,0.133209,-238.432,117452.07,116492.33,117944.81,,,0.0001
1753509600,2025-07-26 06:00:00,117444.99,117458.0,117320.0,117350.71,25104447.4920758,BTCUSD,159.827006,34.068484,125.758522,54.21,2042.154,819.773,-402.608,-2350148.627,-4221.101,0.136545,0.029003,0.107542,-402.608,117414.41,116566.36,117946.23,,,0.0001
1753513200,2025-07-26 07:00:00,117350.71,117382.76,117304.46,117304.47,53280803.3042736,BTCUSD,155.459361,58.346659,97.112702,53.51,1396.09,676.127,-43.836,-2350192.463,-4424.878,0.132792,0.049761,0.083031,-43.836,117387.05,116647.17,117953.8,,,0.0001
1753516800,2025-07-26 08:00:00,117304.47,117615.12,117304.46,117557.14,30536312.497622,BTCUSD,170.421812,80.76169,89.660122,56.8,2198.405,1456.108,713.811,-2349478.652,-1653.633,0.145528,0.068914,0.076614,713.811,117444.68,116736.65,117956.1,,,0.0001
1753520400,2025-07-26 09:00:00,117557.14,117617.65,117458.0,117570.6,22375326.2092841,BTCUSD,181.276133,100.864578,80.411555,56.97,1360.956,684.494,8.032,-2349470.62,-2840.64,0.154751,0.086082,0.06867,8.032,117459.19,116831.37,117953.31,,,0.0001
1753524000,2025-07-26 10:00:00,117570.6,118217.45,117545.1,117971.93,88352663.6459892,BTCUSD,219.729335,124.63753,95.091805,61.91,9990.588,6545.187,3099.786,-2346370.834,2431.726,0.187479,0.106361,0.081118,3099.786,117528.09,116908.91,117953.19,,,0.0001
1753527600,2025-07-26 11:00:00,117971.94,118072.41,117776.1,117776.11,41252142.4906843,BTCUSD,231.73148,146.05632,85.67516,58.39,3004.125,1221.157,-561.811,-2346932.645,2101.649,0.197648,0.124619,0.07303,-561.811,117567.99,116967.62,117948.0,,,0.0001
1753531200,2025-07-26 12:00:00,117776.1,117990.0,117772.13,117914.17,20247569.046167,BTCUSD,249.507389,166.746534,82.760856,60.11,1883.642,987.761,91.88,-2346840.765,2701.356,0.21272,0.142239,0.070481,91.88,117635.02,117022.44,117943.1,,,0.0001
1753534800,2025-07-26 13:00:00,117914.16,118220.0,117855.15,118125.24,40376019.7333162,BTCUSD,277.428488,188.882924,88.545563,62.66,3105.582,1730.423,355.264,-2346485.501,3400.414,0.2364,0.161071,0.075329,355.264,117745.67,117103.21,117934.71,,,0.0001
1753538400,2025-07-26 14:00:00,118125.24,118210.85,117956.0,118064.99,41950757.9156796,BTCUSD,291.336146,209.373569,81.962577,61.45,2592.956,1048.147,-496.662,-2346982.163,2681.322,0.24814,0.178485,0.069655,-496.662,117854.31,117177.16,117923.7,,,0.0001
1753542000,2025-07-26 15:00:00,118064.99,118142.87,117818.2,118130.1,51284849.262127,BTCUSD,304.106349,228.320125,75.786225,62.3,2752.452,1433.643,114.834,-2346867.329,1994.722,0.258898,0.194567,0.064331,114.834,117936.16,117303.97,117911.95,,,0.0001
1753545600,2025-07-26 16:00:00,118130.1,118188.97,118011.0,118081.18,41493165.1136479,BTCUSD,306.743445,244.004789,62.738656,61.21,1992.921,873.793,-245.335,-2347112.664,662.513,0.261042,0.207862,0.053179,-245.335,118009.1,117398.13,117911.27,,,0.0001
1753549200,2025-07-26 17:00:00,118081.19,118090.0,117990.0,118039.98,16485552.9145972,BTCUSD,302.027284,255.609288,46.417996,60.26,920.899,337.217,-246.465,-2347359.129,368.517,0.256942,0.217678,0.039264,-246.465,118018.82,117472.32,117900.97,,,0.0001
1753552800,2025-07-26 18:00:00,118039.99,118099.99,117941.96,118095.15,23083368.6457319,BTCUSD,299.291406,264.345711,34.945694,61.13,1542.86,614.288,-314.284,-2347673.413,429.813,0.254526,0.225048,0.029479,-314.284,118064.4,117554.42,117892.72,,,0.0001
1753556400,2025-07-26 19:00:00,118095.16,118297.35,118040.0,118232.11,43111428.5259517,BTCUSD,304.662767,272.409122,32.253644,63.29,1583.751,934.21,284.669,-2347388.744,216.508,0.258989,0.231836,0.027153,284.669,118109.82,117624.05,117888.18,,,0.0001
